Id,Manufacturer,Model,Transmission,Color,Miles_Driven,Year_Produced,Engine_Type,Engine_Cap,Category,Price($)
410,LADA,XRAY,mechanical,silver,22500,2018,gasoline,1.8,hatchback,10000
412,LADA,Largus,mechanical,grey,200000,2018,gasoline,1.6,van,6800
413,LADA,112,mechanical,silver,240000,2005,gasoline,1.6,hatchback,1090.77
414,LADA,110,mechanical,other,12345,1990,gasoline,1.3,sedan,400
415,LADA,111,mechanical,other,133000,2000,gasoline,1.5,universal,1200
416,LADA,110,mechanical,green,123456,2009,gasoline,1.6,sedan,1750
417,LADA,Vesta,mechanical,silver,13000,2018,gasoline,1.8,universal,12799.96
418,LADA,Vesta,automatic,red,8500,2018,gasoline,1.8,universal,13700
419,LADA,Priora,mechanical,other,97000,2012,gasoline,1.6,universal,4100
420,LADA,Vesta,mechanical,white,0,2019,gasoline,1.6,sedan,12500
421,LADA,Vesta,mechanical,white,40000,2017,gasoline,1.6,sedan,9900
422,LADA,Vesta,mechanical,red,15000,2018,gasoline,1.6,sedan,9000
423,LADA,Vesta,mechanical,silver,35000,2018,gasoline,1.6,sedan,10148.91
424,LADA,4x4,mechanical,blue,25800,1981,gasoline,1.6,suv,379.4
425,LADA,4x4,mechanical,white,60000,1995,gasoline,1.7,suv,1300
426,LADA,Vesta,mechanical,orange,63081,2018,gasoline,1.8,universal,10860.29
427,LADA,Vesta,mechanical,orange,47900,2018,gasoline,1.6,universal,11239.69
428,LADA,Vesta,mechanical,silver,40000,2018,gasoline,1.6,universal,8773.12
429,LADA,Vesta,mechanical,white,109000,2017,gasoline,1.6,sedan,7999
430,LADA,Vesta,automatic,brown,50000,2017,gasoline,1.8,sedan,9500
431,LADA,4x4,mechanical,silver,66480,2006,gasoline,1.7,suv,4000
432,LADA,Largus,mechanical,grey,134000,2014,gasoline,1.6,universal,6500
433,LADA,Vesta,mechanical,red,26000,2018,gasoline,1.8,universal,12415.82
434,LADA,4x4,mechanical,yellow,20000,1979,gasoline,1.6,suv,450
435,LADA,XRAY,mechanical,red,20792,2016,gasoline,1.8,hatchback,9300
436,LADA,Vesta,mechanical,brown,22500,2018,gasoline,1.6,universal,11974.77
437,LADA,Vesta,automatic,other,66000,2017,gasoline,1.8,sedan,10300
438,LADA,Vesta,mechanical,grey,69000,2017,gasoline,1.6,sedan,7500
440,LADA,XRAY,automatic,white,135000,2016,gasoline,1.8,hatchback,7500
441,LADA,4x4,mechanical,red,50000,1997,gasoline,1.7,pickup,1000
442,LADA,Granta,mechanical,red,125000,2013,gasoline,1.6,sedan,4000
444,LADA,Vesta,automatic,other,2300,2018,gasoline,1.8,sedan,11300
445,LADA,Largus,mechanical,white,99000,2016,gasoline,1.6,universal,8600
446,LADA,Granta,mechanical,white,65000,2017,gasoline,1.6,sedan,4500
448,LADA,4x4,mechanical,silver,120000,2010,gasoline,1.7,suv,4100
449,LADA,Vesta,mechanical,white,0,2019,gasoline,1.6,sedan,12150
450,LADA,Largus,mechanical,other,206000,2015,gasoline,1.6,universal,6400
451,LADA,Largus,mechanical,white,148370,2017,gasoline,1.6,universal,3272.31
452,LADA,4x4,mechanical,blue,44000,2015,gasoline,1.7,suv,5500
453,LADA,Vesta,mechanical,red,29000,2018,gasoline,1.8,universal,13500
454,LADA,4x4,mechanical,green,60000,2006,gasoline,1.7,suv,6000
455,LADA,4x4,mechanical,grey,8957,2018,gasoline,1.7,suv,7100
456,LADA,XRAY,mechanical,black,37591,2016,gasoline,1.6,hatchback,8500
457,LADA,Largus,mechanical,silver,15000,2014,gasoline,1.6,van,7200
458,LADA,Vesta,mechanical,white,44000,2017,gasoline,1.6,universal,10950
459,LADA,Granta,mechanical,grey,50100,2016,gasoline,1.6,liftback,7900
460,LADA,Largus,mechanical,silver,199869,2016,gasoline,1.6,minivan,7100
461,LADA,Vesta,automatic,red,55000,2017,gasoline,1.6,sedan,9247.84
464,LADA,Kalina,mechanical,silver,81000,2011,gasoline,1.6,universal,2900
466,LADA,Granta,mechanical,white,38000,2016,gasoline,1.6,sedan,6600
467,LADA,Kalina,mechanical,silver,53000,2015,gasoline,1.6,universal,7000
468,LADA,Granta,automatic,black,71000,2013,gasoline,1.6,sedan,4200
469,LADA,Vesta,mechanical,red,15000,2019,gasoline,1.6,sedan,12804.7
470,LADA,Vesta,mechanical,brown,10000,2019,gasoline,1.8,universal,13278.95
471,LADA,Vesta,mechanical,grey,20000,2018,gasoline,1.6,universal,12000
472,LADA,Largus,mechanical,other,30000,2019,gasoline,1.6,universal,9250
473,LADA,Granta,mechanical,silver,25000,2018,gasoline,1.6,liftback,8536.46
474,LADA,Vesta,mechanical,red,8000,2019,gasoline,1.6,sedan,11856.21
475,LADA,XRAY,mechanical,red,1550,2019,gasoline,1.6,hatchback,9959.2
476,LADA,Priora,mechanical,grey,155000,2013,gasoline,1.6,sedan,6000
477,LADA,Largus,mechanical,silver,110000,2014,gasoline,1.6,universal,7000
478,LADA,Vesta,mechanical,black,45000,2018,gasoline,1.6,universal,11000
479,LADA,Vesta,mechanical,red,23900,2017,gasoline,1.6,sedan,10300
480,LADA,Granta,mechanical,white,86000,2014,gasoline,1.6,sedan,5000
481,LADA,Granta,mechanical,brown,12500,2019,gasoline,1.6,liftback,7700
482,LADA,Priora,mechanical,blue,43000,2014,gasoline,1.6,hatchback,6000
484,LADA,Vesta,mechanical,brown,24000,2016,gasoline,1.6,sedan,9000
485,LADA,XRAY,mechanical,silver,9000,2019,gasoline,1.6,hatchback,10500
486,LADA,Largus,mechanical,grey,170000,2014,gasoline,1.6,van,5600
487,LADA,XRAY,automatic,silver,11600,2018,gasoline,1.8,hatchback,9950
488,LADA,XRAY,mechanical,silver,35000,2016,gasoline,1.6,hatchback,10670.59
489,LADA,Priora,mechanical,silver,40000,2012,gasoline,1.6,hatchback,3800
490,LADA,Priora,mechanical,silver,87000,2008,gasoline,1.6,sedan,3600
491,LADA,Largus,mechanical,brown,71000,2017,gasoline,1.6,van,7170.63
492,LADA,XRAY,mechanical,brown,10000,2018,gasoline,1.6,hatchback,11144.84
493,LADA,Granta,mechanical,black,24000,2019,gasoline,1.6,hatchback,7000
494,LADA,Largus,mechanical,brown,105000,2017,gasoline,1.6,universal,8868.44
495,LADA,XRAY,mechanical,silver,32000,2017,gasoline,1.6,universal,9247.84
496,LADA,Largus,mechanical,brown,2000,2018,gasoline,1.6,universal,9000
497,LADA,Granta,mechanical,silver,49000,2013,gasoline,1.6,sedan,5600
499,LADA,Priora,mechanical,other,133000,2010,gasoline,1.6,hatchback,3485.73
500,LADA,Largus,mechanical,blue,120000,2017,gasoline,1.6,universal,2888
501,Dodge,Dart,automatic,blue,104000,2012,gasoline,1.4,sedan,10500
502,Dodge,Stratus,automatic,green,220000,2003,gasoline,2.4,sedan,2371.23
504,Dodge,Grand Caravan,automatic,red,170000,2017,gasoline,3.6,minivan,27000
505,Dodge,Stratus,mechanical,grey,234567,2003,gasoline,2.4,coupe,3250
506,Dodge,Caravan,automatic,white,402336,2001,gasoline,3.3,minivan,4000
507,Dodge,Caravan,automatic,blue,248000,2005,gasoline,2.4,minivan,3999
508,Dodge,Caravan,automatic,other,360000,1998,gasoline,2.4,minivan,1700
509,Dodge,Intrepid,automatic,red,200000,1999,gasoline,2.7,sedan,2600
510,Dodge,Dart,automatic,red,115000,2012,gasoline,2,sedan,11200
511,Dodge,Intrepid,automatic,black,321869,2002,gasoline,3.5,sedan,3000
512,Dodge,Caliber,automatic,silver,180000,2007,gasoline,2,hatchback,6699
513,Dodge,Intrepid,automatic,black,321869,1999,gasoline,2.7,sedan,3000
514,Dodge,Neon,mechanical,orange,370149,2005,gasoline,2,sedan,2500
515,Dodge,Neon,automatic,other,178000,2005,gasoline,2,sedan,2350
516,Dodge,Magnum,automatic,red,312457,2004,gasoline,2.7,universal,6900
517,Dodge,Avenger,automatic,red,286549,2007,gasoline,2.7,sedan,5990
518,Dodge,Caliber,mechanical,other,200500,2007,gasoline,1.8,hatchback,5500
519,Dodge,Neon,automatic,silver,170000,2004,gasoline,2,sedan,2050
520,Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,3.6,minivan,23750
521,Dodge,Caravan,automatic,green,371758,1999,gasoline,3.3,minivan,1600
522,Dodge,Caliber,automatic,silver,191512,2010,gasoline,2,hatchback,7950
523,Dodge,Caravan,automatic,silver,257973,1999,gasoline,2.4,minivan,2690
524,Dodge,Caravan,automatic,blue,300000,2002,gasoline,3.3,minivan,4400
526,Dodge,Caravan,automatic,silver,224094,2001,gasoline,2.4,minivan,3950
527,Dodge,Caravan,automatic,silver,280000,2001,gasoline,2.4,minivan,4100
528,Dodge,Caliber,automatic,silver,107826,2007,gasoline,2,hatchback,6000
529,Dodge,Intrepid,automatic,blue,230000,2002,gasoline,3.5,sedan,3500
531,Dodge,Caravan,automatic,green,300000,2001,gasoline,2.4,hatchback,3200
532,Dodge,Caravan,automatic,blue,267151,2001,gasoline,2.4,minivan,3600
533,Dodge,Caliber,automatic,blue,234964,2006,gasoline,2,hatchback,5300
534,Dodge,Stratus,mechanical,red,200000,1996,gasoline,2,sedan,1100
535,Dodge,Caravan,automatic,green,284000,1998,gasoline,2.4,minivan,2000
536,Dodge,Journey,automatic,silver,240000,2009,diesel,2,suv,9300
537,Dodge,Durango,automatic,black,65000,2011,gasoline,3.6,suv,19900
538,Dodge,Caliber,automatic,red,175000,2007,gasoline,2,hatchback,6300
539,Dodge,Caravan,automatic,grey,200,1999,gasoline,2.4,minivan,2650
540,Dodge,Caravan,automatic,white,229000,2004,gasoline,2.4,minivan,3690
541,Dodge,Grand Caravan,automatic,other,234,2002,gasoline,3.3,minivan,4900
542,Dodge,Grand Caravan,automatic,green,432914,1999,gasoline,3.3,minivan,2650
543,Dodge,Stratus,automatic,grey,220480,2004,gasoline,2.4,sedan,2600
544,Dodge,Caravan,mechanical,blue,300000,2000,gasoline,2,minivan,1800
546,Dodge,Caravan,automatic,other,506943,2002,gasoline,3.3,minivan,3999
547,Dodge,Stratus,automatic,silver,434523,2004,gasoline,2.4,sedan,3100
548,Dodge,Caravan,automatic,orange,380000,2004,gasoline,3.3,minivan,4700
549,Dodge,Caravan,automatic,other,300000,1999,gasoline,2.4,minivan,3300
550,Dodge,Stratus,automatic,black,250000,2001,gasoline,2.4,coupe,2800
551,Dodge,Stratus,automatic,silver,296119,2003,gasoline,2.4,sedan,2950
552,Dodge,Caravan,mechanical,green,370149,1998,gasoline,2.4,minivan,3500
553,Dodge,Caliber,automatic,other,191512,2006,gasoline,2.4,hatchback,5499
555,Dodge,Grand Caravan,automatic,yellow,263580,2001,gasoline,3.3,minivan,5250
556,Dodge,Journey,automatic,black,207000,2013,gasoline,2.4,universal,14800
558,Dodge,Caliber,automatic,other,193266,2007,gasoline,2,hatchback,5600
562,Dodge,Caravan,automatic,white,250000,1999,gasoline,2.4,minivan,2200
563,Dodge,Intrepid,automatic,violet,370000,1999,gasoline,3.2,sedan,2600
564,Dodge,Stratus,automatic,green,138000,2003,gasoline,2.4,sedan,1300
567,Dodge,Caravan,automatic,silver,230000,2000,gasoline,2.4,minivan,2100
568,Dodge,Intrepid,automatic,other,370149,1999,gasoline,2.7,sedan,2600
569,Dodge,Stratus,automatic,silver,346017,2001,gasoline,2.4,sedan,2000
573,Dodge,Grand Caravan,automatic,white,280509,1997,gasoline,3.8,minivan,3700
574,Dodge,Magnum,automatic,grey,190439,2004,gasoline,2.7,universal,7300
575,Dodge,Caliber,automatic,white,260000,2006,gasoline,2,hatchback,5500
577,Dodge,Van,automatic,blue,170000,2002,gasoline,5.2,minibus,12500
579,Dodge,Grand Caravan,automatic,silver,276332,2004,gasoline,3.3,minivan,4900
580,Dodge,Neon,mechanical,green,222222,2001,gasoline,2,sedan,1500
581,Dodge,Stratus,automatic,black,222222,2002,gasoline,2.7,sedan,1900
583,Dodge,Neon,automatic,silver,150000,2000,gasoline,2,sedan,2300
585,Dodge,Van,automatic,black,435000,2000,gasoline,5.2,minibus,9990
586,Dodge,Caravan,automatic,red,400000,1999,gasoline,2.4,minivan,1200
587,Dodge,Caravan,automatic,green,260000,2000,gasoline,2.4,minivan,1850
588,Dodge,Caravan,automatic,black,257495,2005,gasoline,3.3,minivan,6999
589,Dodge,Stratus,automatic,other,111111,2000,gasoline,2.4,sedan,901.07
590,Dodge,Ram,automatic,black,195000,2013,gasoline,5.7,pickup,34999
592,Dodge,Stratus,automatic,green,160000,2002,gasoline,3,coupe,3000
593,Dodge,Stratus,automatic,brown,350000,1996,gasoline,2,sedan,1300
594,Dodge,Stratus,automatic,red,306709,1997,gasoline,2.4,sedan,1850
595,Dodge,Stratus,automatic,violet,386243,2003,gasoline,2.4,sedan,3800
596,Dodge,Caravan,automatic,blue,453216,2002,gasoline,3.3,minivan,2500
597,Dodge,Intrepid,automatic,silver,200000,2002,gasoline,2.7,sedan,3500
599,Dodge,Caravan,automatic,blue,410383,2000,gasoline,2.4,minivan,3500
600,Dodge,Caravan,automatic,green,160000,2000,gasoline,2.4,minivan,3100
602,Dodge,Caravan,automatic,green,273588,1998,gasoline,3.3,minivan,2999
605,Dodge,Grand Caravan,automatic,green,170000,1998,gasoline,3.3,minivan,2999
606,Dodge,Caravan,automatic,blue,315000,2000,gasoline,2.4,minivan,2200
608,Dodge,Caliber,automatic,blue,285945,2007,gasoline,2,hatchback,5200
609,Dodge,Grand Caravan,automatic,blue,273588,2003,gasoline,3.3,minivan,5000
610,Dodge,Neon,automatic,silver,220480,1999,gasoline,2,sedan,1099
611,Dodge,Dakota,automatic,white,200000,2000,gasoline,3.9,pickup,5500
612,Dodge,Stealth,mechanical,red,210000,1991,gasoline,3,coupe,4100
613,Dodge,Intrepid,automatic,black,240000,2000,gasoline,3.2,sedan,1599
615,Dodge,Caliber,automatic,silver,122310,2008,gasoline,2,hatchback,8000
616,Dodge,Stratus,automatic,other,205996,2003,gasoline,2.7,sedan,3650
617,Dodge,Intrepid,automatic,red,123123,2002,gasoline,2.7,sedan,1100
618,Dodge,Grand Caravan,automatic,silver,329916,2007,gasoline,3.8,minivan,7500
619,Dodge,Caravan,automatic,green,386243,1999,gasoline,2.4,minivan,2500
626,Dodge,Caravan,automatic,blue,238000,2002,gasoline,2.4,minivan,5000
627,Dodge,Stratus,automatic,other,250,2001,gasoline,2.4,sedan,2700
628,Dodge,Ram,automatic,white,379805,2001,diesel,5.9,pickup,8750
631,Dodge,Caravan,automatic,black,393394,2001,gasoline,2.4,minivan,4000
632,Dodge,Stratus,automatic,white,370149,2002,gasoline,2.4,sedan,2200
633,Dodge,Neon,automatic,silver,98000,2004,gasoline,2,sedan,3399
634,Dodge,Journey,automatic,black,219000,2010,gasoline,2.7,minivan,10750
635,Dodge,Stratus,automatic,red,175418,2003,gasoline,2.4,coupe,4700
636,Dodge,Stratus,automatic,other,174000,2004,gasoline,2.4,coupe,2800
637,Dodge,Grand Caravan,automatic,other,300000,2003,gasoline,3.3,minivan,4000
638,Dodge,Durango,automatic,other,185079,2007,gasoline,5.7,suv,15000
639,Dodge,Caravan,automatic,blue,280000,2005,gasoline,2.4,minivan,4750
640,Dodge,Stratus,automatic,grey,238183,2004,gasoline,2.4,sedan,3150
645,Dodge,Nitro,automatic,black,246230,2007,gasoline,3.7,suv,9900
647,Dodge,Caravan,automatic,green,402336,2000,gasoline,2.4,minivan,2050
648,Dodge,Neon,automatic,orange,200000,2000,gasoline,2,sedan,1300
649,Dodge,Caravan,automatic,silver,300000,2001,gasoline,3.3,minivan,5000
650,Dodge,Stratus,automatic,other,226956,2001,gasoline,2.4,sedan,2200
653,Dodge,Caravan,mechanical,red,321869,1998,gasoline,2.4,minivan,2000
656,Dodge,Caliber,automatic,silver,121880,2007,gasoline,2,hatchback,7000
661,Dodge,Stratus,automatic,other,296531,2002,gasoline,2.7,sedan,3000
662,Dodge,Stratus,automatic,black,200000,2005,gasoline,2.4,sedan,3100
663,Dodge,Caravan,automatic,grey,339572,1998,gasoline,2.4,minivan,1700
665,Dodge,Stratus,automatic,grey,331150,2004,gasoline,2.4,sedan,2899
667,Dodge,Caliber,mechanical,white,65983,2011,gasoline,2,hatchback,9000
668,Dodge,Caravan,automatic,green,273588,1999,gasoline,2.4,minivan,3000
670,Dodge,Caravan,automatic,green,210000,2001,gasoline,2.4,minivan,2700
671,Dodge,Grand Caravan,automatic,silver,320000,2000,gasoline,3,minivan,1900
673,Dodge,Caliber,automatic,black,164000,2007,gasoline,2,universal,5900
674,Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,3.6,minivan,22900
678,Dodge,Durango,automatic,black,246230,2007,gasoline,4.7,suv,7000
679,Dodge,Stratus,automatic,silver,162000,2002,gasoline,2.4,coupe,3100
680,Dodge,Stratus,automatic,blue,11,2004,gasoline,2.4,sedan,2475.58
685,Dodge,Caravan,automatic,black,1000000,1996,gasoline,3,minivan,1500
688,Dodge,Neon,automatic,grey,250000,1998,gasoline,2,sedan,820
691,Dodge,Caravan,automatic,red,220000,1999,gasoline,2.4,minivan,2500
692,Dodge,Stratus,mechanical,other,185000,2003,gasoline,2.4,sedan,3000
694,Dodge,Durango,automatic,black,100000,2000,gasoline,4.7,suv,6300
695,Dodge,Grand Caravan,automatic,other,267432,2004,gasoline,3.8,minivan,6850
697,Dodge,Grand Caravan,automatic,silver,195000,2001,gasoline,3.3,minivan,3150
698,Dodge,Ram,automatic,white,116000,2010,gasoline,5.7,pickup,16400
700,Dodge,Grand Caravan,automatic,green,400000,2002,gasoline,3.3,minivan,5000
703,Dodge,Dart,automatic,blue,105000,2013,gasoline,1.4,sedan,11000
704,Dodge,Caravan,automatic,other,402345,1999,gasoline,2.4,minivan,1700
706,Dodge,Journey,automatic,grey,80000,2013,gasoline,3.6,suv,16750
707,Dodge,Grand Caravan,automatic,silver,270370,2007,gasoline,3.3,minivan,9500
708,Dodge,Grand Caravan,automatic,silver,334000,2000,gasoline,3.3,minivan,4899
709,Dodge,Stratus,automatic,silver,289682,2001,gasoline,2.4,sedan,2500
710,Dodge,Caliber,mechanical,silver,265000,2008,diesel,2,hatchback,7500
711,Dodge,Caravan,mechanical,blue,300000,2000,gasoline,2.4,minivan,700
714,Dodge,Stratus,automatic,blue,240000,2004,gasoline,2.4,sedan,4000
715,Dodge,Journey,automatic,black,246795,2009,gasoline,2.4,minivan,9000
718,Dodge,Caliber,automatic,silver,209215,2010,gasoline,2,hatchback,7500
719,Dodge,Stratus,automatic,silver,292901,2004,gasoline,2.4,sedan,3999
720,Dodge,Caravan,automatic,other,429014,2000,gasoline,2.4,minivan,2222
722,Dodge,Avenger,automatic,black,157000,2008,gasoline,2.4,sedan,6650
724,Dodge,Journey,mechanical,brown,186800,2010,gasoline,2.4,minivan,9200
725,Dodge,Challenger,automatic,other,63000,2017,gasoline,3.6,coupe,25500
726,Dodge,Intrepid,automatic,other,15000,2001,gasoline,2.7,sedan,2200
728,Dodge,Caliber,mechanical,red,149669,2008,gasoline,1.8,hatchback,6500
731,Dodge,Journey,automatic,silver,230000,2011,gasoline,2.4,suv,11500
733,Dodge,Grand Caravan,automatic,other,340000,2004,gasoline,3.3,minivan,5600
735,Dodge,Caravan,automatic,silver,134000,2005,gasoline,2.4,minivan,5299
736,Dodge,Caravan,automatic,black,292200,2003,gasoline,3.3,minivan,5499
737,Dodge,Caliber,automatic,grey,366287,2006,gasoline,2,hatchback,5300
741,Dodge,Caravan,automatic,other,220000,2000,gasoline,2.4,minivan,2950
742,Dodge,Caliber,automatic,grey,313822,2007,gasoline,2,universal,6200
743,Dodge,Stratus,automatic,grey,333333,2002,gasoline,2.7,sedan,3500
745,Dodge,Caravan,automatic,silver,377000,2001,gasoline,3.3,minivan,5200
747,Dodge,Caravan,automatic,white,422433,2004,gasoline,3.3,minivan,4000
748,Dodge,Caravan,automatic,blue,200000,2002,gasoline,3.8,minivan,3500
750,Dodge,Caravan,automatic,white,330000,2002,gasoline,2.4,minivan,2900
757,Dodge,Neon,mechanical,blue,333333,1995,gasoline,2,sedan,400
759,Dodge,Stratus,automatic,blue,231746,2002,gasoline,2.4,sedan,2300
760,Dodge,Avenger,automatic,black,167200,2007,gasoline,2.4,sedan,7799
761,Dodge,Caliber,mechanical,black,298000,2006,diesel,2,suv,7499
762,Dodge,Caravan,automatic,silver,280000,2005,gasoline,2.4,minivan,4199
764,Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,3.3,minivan,11699
765,Dodge,Ram,automatic,orange,79000,2013,gasoline,5.7,pickup,24999
766,Dodge,Grand Caravan,automatic,silver,292000,2007,gasoline,3.3,minivan,6450
773,Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,3.3,minivan,11699
775,Dodge,Stratus,automatic,blue,171000,2004,gasoline,2.4,coupe,3999
778,Dodge,Grand Caravan,automatic,silver,535244,2006,gasoline,3.3,minivan,6199
779,Dodge,Neon,automatic,silver,218000,2003,gasoline,2,sedan,2100
780,Dodge,Stratus,automatic,silver,225308,2003,gasoline,2.4,sedan,2500
781,Dodge,Caliber,automatic,white,118400,2010,gasoline,2,hatchback,9350
782,Dodge,Grand Caravan,automatic,silver,434523,2002,gasoline,3.3,minivan,5400
783,Dodge,Dart,automatic,red,81000,2013,gasoline,1.4,sedan,9500
784,Dodge,Stratus,automatic,grey,164153,2005,gasoline,2.4,sedan,3300
785,Dodge,Caravan,automatic,blue,220000,1999,gasoline,2.4,minivan,1300
786,Dodge,Intrepid,automatic,other,317041,2000,gasoline,2.7,sedan,3000
788,Dodge,Caliber,automatic,black,209215,2006,gasoline,2.4,hatchback,6150
790,Dodge,Caravan,automatic,silver,287150,2000,gasoline,2.4,minivan,2500
